,suburb,address name
756,Uki,Rowlands Creek Road
757,Uki,Ryder Street
758,Uki,Smiths Creek Road
759,Uki,Sunrise Place
760,Uki,Tarcoola Lane
761,Uki,Toon Close
762,Upper Duroby,Gumbleton Road
763,Upper Duroby,Hogans Road
764,Upper Duroby,Majestic Court
765,Upper Duroby,Robcole Road
766,Upper Duroby,Upper Duroby Creek Road
767,Undercliffe,Kingfisher Road
768,Undercliffe,Rivertree Road
769,Upper Allyn,Allyn River Road
770,Upper Allyn,Allyn River Forest Road
771,Upper Allyn,Bald Knob Trail
772,Upper Allyn,Basin Road
773,Upper Allyn,Bindarra Forest Road
774,Upper Allyn,Bungari Road
775,Upper Allyn,Cabre Bald Trail
776,Upper Allyn,Careys Peak Trail
777,Upper Allyn,Lagoon Pinch Forest Road
778,Upper Allyn,Lumeah Forest Road
779,Upper Allyn,Mount Allyn Road
780,Upper Allyn,Paterson Forest Road
781,Upper Allyn,Salisbury Gap Road
782,Upper Allyn,Shellbrook Creek Road
783,Upper Allyn,Shellbrook Forest Road
784,Upper Allyn,The Corker Track 
785,Upper Allyn,Williams Top Road
786,Uroly,Balemo Crescent
787,Uroly,Barwon Close
788,Uroly,Belar Avenue
789,Uroly,Boree Avenue
790,Uroly,Bourke Street
791,Uroly,Butler Place
792,Uroly,Cherry Street
793,Uroly,Cooreen Way
794,Uroly,Corona Street
795,Uroly,Croudace Road
796,Uroly,Dakara Way
797,Uroly,Danina Way
798,Uroly,Iona Street
799,Uroly,James Street
800,Uroly,Kalyan Way
801,Uroly,Kambora Close
802,Uroly,Kankool Way
803,Uroly,Karu Close
804,Uroly,Katie Place
805,Uroly,Kilfera Street
806,Uroly,Kirami Close
807,Uroly,Lachlan Street
808,Uroly,Lake Street
809,Uroly,Lowanna Crescent
810,Uroly,Manfred Avenue
811,Uroly,Merrigum Street
812,Uroly,Mulga Street
813,Uroly,Munro Street
814,Uroly,Myall Street
815,Uroly,Neikah Place
816,Uroly,Netley Street
817,Uroly,Newcastle Inner City Bypass
818,Uroly,Nooroo Close
819,Uroly,Opala Close
820,Uroly,Oxley Street
821,Uroly,Pacific Highway
822,Uroly,Roto Street
823,Uroly,Shade Lane
824,Uroly,South Street
825,Uroly,Sturt Street
826,Uroly,Swan Street
827,Uroly,Tahlee Avenue
828,Uroly,Takooma Way
829,Uroly,Talinga Close
830,Uroly,Tomaree Way
831,Uroly,Toolangi Way
832,Uroly,Tora Place
833,Uroly,Utinga Way
834,Uroly,Wakool Street
835,Uroly,Wilga Street
836,Uroly,Willandra Crescent
837,Uroly,Willow Road
838,Uroly,Wilsons Road
839,Uroly,Yanco Street
840,Uroly,Yertala Close
841,Upper Pappinbarra,A Tree Road
842,Upper Pappinbarra,Berekovens Road
843,Upper Pappinbarra,Blackbutt Road
844,Upper Pappinbarra,Cedar Road
845,Upper Pappinbarra,Collins Trail
